Date,ACC,ADANIENT.NS,ADANIPORTS.NS,ADANIPOWER.NS,AMARAJABAT.NS,AMBUJACEM.NS,APOLLOHOSP.NS,APOLLOTYRE.NS,ARVIND.NS,ASHOKLEY.NS,ASIANPAINT.NS,AUROPHARMA.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BALKRISIND.NS,BANKBARODA.NS,BANKINDIA.NS,BATAINDIA.NS,BEL.NS,BERGEPAINT.NS,BHARATFORG.NS,BHARTIARTL.NS,BHEL.NS,BIOCON.NS,BOSCHLTD.NS,BPCL.NS,BRITANNIA.NS,BSOFT.NS,CADILAHC.NS,CANBK.NS,CASTROLIND.NS,CENTURYTEX.NS,CESC.NS,CHOLAFIN.NS,CIPLA.NS,COALINDIA.NS,COLPAL.NS,CONCOR.NS,CUMMINSIND.NS,DABUR.NS,DHFL.NS,DISHTV.NS,DIVISLAB.NS,DLF.NS,DRREDDY.NS,EICHERMOT.NS,ENGINERSIN.NS,EQUITAS.NS,ESCORTS.NS,EXIDEIND.NS,FEDERALBNK.NS,GAIL.NS,GLENMARK.NS,GMRINFRA.NS,GODREJCP.NS,GRASIM.NS,HAVELLS.NS,HCLTECH.NS,HDFC.NS,HDFCBANK.NS,HEROMOTOCO.NS,HEXAWARE.NS,HINDALCO.NS,HINDPETRO.NS,HINDUNILVR.NS,HINDZINC.NS,IBULHSGFIN.NS,ICICIBANK.NS,ICICIPRULI.NS,IDBI.NS,IDEA.NS,IDFCFIRSTB.NS,IGL.NS,INDIGO.NS,INDUSINDBK.NS,INFRATEL.NS,INFY.NS,IOC.NS,ITC.NS,JINDALSTEL.NS,JSWSTEEL.NS,JUBLFOOD.NS,JUSTDIAL.NS,KAJARIACER.NS,KOTAKBANK.NS,L&TFH.NS,LICHSGFIN.NS,LT.NS,LUPIN.NS,M&M.NS,M&MFIN.NS,MANAPPURAM.NS,MARICO.NS,MARUTI.NS,MCDOWELL-N.NS,MCX.NS,MFSL.NS,MGL.NS,MINDTREE.NS,MOTHERSUMI.NS,MRF.NS,MUTHOOTFIN.NS,NATIONALUM.NS,NBCC.NS,NCC.NS,NESTLEIND.NS,NIITTECH.NS,NMDC.NS,NTPC.NS,OFSS.NS,OIL.NS,ONGC.NS,PAGEIND.NS,PEL.NS,PETRONET.NS,PFC.NS,PIDILITIND.NS,PNB.NS,POWERGRID.NS,PVR.NS,RAMCOCEM.NS,RAYMOND.NS,RBLBANK.NS,RECLTD.NS,RELCAPITAL.NS,RELIANCE.NS,RELINFRA.NS,SAIL.NS,SBIN.NS,SHREECEM.NS,SIEMENS.NS,SRF.NS,SRTRANSFIN.NS,STAR.NS,SUNPHARMA.NS,SUNTV.NS,TATACHEM.NS,TATAELXSI.NS,TATAGLOBAL.NS,TATAMOTORS.NS,TATAMTRDVR.NS,TATAPOWER.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TORNTPHARM.NS,TORNTPOWER.NS,TVSMOTOR.NS,UBL.NS,UJJIVAN.NS,ULTRACEMCO.NS,UNIONBANK.NS,UPL.NS,VEDL.NS,VOLTAS.NS,WIPRO.NS,YESBANK.NS,ZEEL.NS
17-06-2021,48.29999924,1367.699951,646.9000244,120.9000015,763.4000244,346.25,3240.600098,229.8999939,84.44999695,121.1999969,3060.300049,961.7000122,738.5999756,4053.899902,11818.5498,6050.25,2304.100098,81.90000153,77.09999847,1671.300049,146.1499939,820.2999878,725.0499878,528.6500244,65.5,398.6499939,15399.84961,476.8999939,3658.149902,400.1000061,620.25,151.3500061,147.8000031,567.9500122,78.04000092,549.7999878,950.9500122,152.1499939,1714.949951,677.6500244,839.4000244,573.2000122,,15,4302.350098,296.8999939,5286.5,2673.75,82.5,94,1165.449951,187.75,85.34999847,160.5,639.5,28.75,908,1458.199951,997.75,986.4000244,2487.300049,1466.099976,2914.100098,,369.25,309,2417.699951,334.1499939,283.7000122,633,589.9500122,38.34999847,9.449999809,57.79999924,535.9500122,1707.5,984.0499878,,1495.300049,114.5999985,205.6499939,395.5,696.3499756,3253.600098,1038.699951,974.5,1766.050049,93.94999695,482.1000061,1487.550049,1162.75,805.7000122,162.75,163.3999939,518.2999878,6969.350098,662.7000122,1492.449951,1005,1244.75,2477.449951,239.6000061,82676.39844,1482.699951,68.65000153,55.40000153,84.05000305,18059.05078,,179.8000031,117.4000015,3581.75,146.1000061,125.0999985,29886.05078,2163.100098,228.3999939,127,2127.350098,41.09999847,179.8875427,1421.849976,1034.349976,426.9500122,209.6999969,150.3000031,24.64999962,2215.649902,100.9000015,128.3000031,420.25,28368.09961,2010.300049,7134.850098,1411.400024,790,665.0499878,532.2999878,725.5999756,3734.350098,,345.6499939,160.8000031,123.9499969,1103.75,3317.75,1080.25,1711.400024,2953.899902,457.3999939,610.7000122,1401.949951,213,6704.850098,38.09999847,835.0499878,261.25,1030.25,558.7000122,13.75,223.75
18-06-2021,47.90000153,1487.5,694.3499756,114.9000015,748,341.2999878,3221.5,227.1999969,81.75,116.4499969,3047.199951,952.4500122,736.2999878,4167.100098,11999.34961,6087.049805,2292,80.19999695,75.25,1644.050049,146.1999969,825.5999756,726.8499756,538.75,64.25,398.9500122,15211.2998,472.3500061,3619.199951,394,620.4000244,147.3999939,147.1999969,566.1500244,76.44999695,538.5,960.9000244,146.3999939,1689.849976,688.3499756,833.0499878,577.0999756,,14.80000019,4197.299805,294.8500061,5283.899902,2707.550049,81,91.90000153,1169.949951,184.8999939,83.84999847,155.0500031,640.4000244,28.20000076,892.9500122,1480.75,996.5,975.25,2488.100098,1479.800049,2891.350098,,371.3500061,295.75,2482.899902,328.8999939,278.8999939,630.4000244,580,37.5,10.35000038,57.59999847,531.9500122,1702.699951,995.4000244,,1503.300049,112.3000031,204.5500031,388.3500061,670.5999756,3292.199951,1026.050049,962.5,1760.449951,91.44999695,469.8999939,1476,1155.599976,781.5499878,158.6499939,160.1999969,521.1500244,6959.350098,672.75,1493.75,978.2000122,1188.199951,2472,236.8999939,82644.10156,1472.400024,67.65000153,54.29999924,83.94999695,17670.65039,,178.1999969,113.5500031,3536.399902,148.5,120.25,29698.94922,2236.5,225.8500061,124.3499985,2125.550049,40.29999924,174.7500458,1417.949951,1021.200012,417.7000122,206.75,147.0500031,25.85000038,2225.649902,105.1999969,124,412.8999939,28045.80078,2024.050049,7069.200195,1380,773.2999878,668.5,549.5499878,714.7999878,3639.949951,,337.3999939,154.9499969,121.4499969,1092.300049,3297.300049,1070.699951,1711.300049,2897.699951,455.3500061,610.4000244,1366.75,210.5,6693.899902,37.79999924,808,251.6499939,1029.300049,549.7999878,13.75,221.9499969
21-06-2021,48.81000137,1540,731.0499878,120.5999985,750,344.75,3238,226.1000061,80.94999695,117.25,3068.550049,954.75,739.5499878,4182.649902,12156.40039,6116,2245.100098,82.40000153,79.05000305,1662.900024,149.1999969,827.75,729.5999756,539.5999756,67.75,405.75,15096.84961,475.0499878,3648.850098,382.5499878,629.5499878,152.3000031,146.9499969,574.7999878,76.56999969,543.5,960.1500244,147.5,1666.949951,683.6500244,824.9000244,571.75,,15,4229.100098,302.6000061,5282,2698.449951,80.90000153,91.25,1167.900024,185.5,85.34999847,155.25,641.1500244,30.89999962,885.6500244,1496.650024,982.9500122,982,2516.399902,1488.699951,2894.850098,,367.6000061,302.3999939,2514.350098,331.75,276.8999939,631.25,579.2999878,38.5,10.14999962,58.45000076,533.7000122,1719,1007.549988,,1500.300049,112.6500015,204.4499969,381.9500122,672.9500122,3248.350098,1039.849976,970.5499878,1772.050049,92.40000153,470.25,1467.050049,1156.550049,776.8499756,159.6499939,160.6499939,520,6899.899902,671.1500244,1492.400024,1019.400024,1191.699951,2487.949951,236.5,81777.04688,1486.75,68.80000305,56.20000076,83.59999847,17649.15039,,184.8500061,118,3598.5,149.6499939,120.9499969,29682.84961,2321.399902,228,124.4000015,2150.899902,41.70000076,176.1375427,1379.300049,1027.949951,416.3999939,212,147.6999969,27.10000038,2237.25,102.0999985,126.9000015,419.75,28225.34961,2003.550049,6933.200195,1382.900024,786.6500244,671.3499756,551.0499878,718.0499878,3624.600098,,334.2999878,156.4499969,123.3000031,1106.150024,3273.100098,1062.900024,1742.849976,2920.399902,463.3500061,616.75,1419.550049,207.8500061,6775.5,39.79999924,772.2000122,254.3500061,1019.150024,542.1500244,13.89999962,221.6999969
22-06-2021,48.29999924,1541.599976,742.9000244,126.5999985,747.0499878,346.25,3258.199951,224.8000031,81.30000305,118.4499969,3010.800049,952.5999756,739.3499756,4221.600098,12131.65039,6016.799805,2206.850098,81.84999847,78.75,1667.150024,151.3999939,808.4000244,741.2000122,536.4000244,66.75,401.3500061,15128.59961,473.6499939,3650.899902,385.6499939,630.0499878,151.75,147,592.7999878,77.58000183,541.8499756,955.8499756,148.6999969,1689.349976,703.4000244,833.3499756,566.6500244,,14.69999981,4288.75,296.7999878,5308.350098,2718.199951,81.90000153,94.80000305,1169.800049,185.8500061,84.59999847,155.3000031,640.2999878,32.5,877.1500244,1496.300049,999.7000122,980.0999756,2522.899902,1483.800049,2907.050049,,367.5499878,304.5499878,2490.25,332.8999939,275.5499878,630.8499756,602.4500122,38.59999847,10,58.09999847,528.2999878,1717.449951,1000.099976,,1511.849976,113.8499985,205.1000061,388.7000122,675.25,3220.149902,1020.849976,963.7000122,1757.099976,92.94999695,472,1499.199951,1158.949951,775.2000122,157.3000031,162.1000061,515.8499756,7265.399902,673.8499756,1496,1004.25,1186.050049,2480.649902,237.75,81747.25,1506.699951,69.19999695,57.84999847,84.30000305,17436.55078,,185.3999939,118.3000031,3558.850098,151.3500061,122.0500031,29459.69922,2446.300049,230.1499939,123.6999969,2147.850098,41.29999924,175.5375366,1407.949951,1023.299988,432.8500061,210.1000061,145,28.45000076,2225.75,97,127.25,418.6499939,29239.05078,1997.349976,6982.649902,1371.699951,777,666.7999878,550.4500122,723.8499756,3689.699951,,337.8999939,159.6000061,121.4499969,1112.300049,3301.199951,1057.199951,1757,2924.949951,458.75,617.6500244,1456.5,209.1999969,6858.950195,40.15000153,802.5,252.3999939,1020.200012,556.5499878,13.80000019,218.1499939
23-06-2021,48.18999863,1504.75,718.7000122,125.9499969,750,345.1499939,3244.800049,224.1499939,80.59999847,119.0999985,2987.350098,944.4000244,732.3499756,4198.600098,12282.25,6015.600098,2195.899902,82.30000305,78.30000305,1661.949951,168.5,806.0999756,730.8499756,534.0499878,66.05000305,397.5499878,15064.5498,469.6000061,3659.300049,387.7999878,623.5499878,151.9499969,145.75,603.25,76.5,536.2000122,957.75,148.4499969,1686.349976,698.1500244,825.5499878,566.4500122,,14.39999962,4224.600098,293.0499878,5299.350098,2728.600098,81.59999847,94.25,1167.300049,184.6999969,84.80000305,153.3500061,638.9500122,32.40000153,880.75,1498.75,998.5,972.9000244,2497.199951,1485.5,2928.350098,,368.1000061,300.25,2480.5,331.4500122,268.1499939,624.7000122,605.3499756,39.40000153,9.949999809,57.75,518.5499878,1708.849976,999.5499878,,1503.150024,112.9000015,203.9499969,385.2000122,665.5,3220.75,1012.200012,963.4000244,1736.699951,95.05000305,464.8500061,1479.25,1154.449951,781.9500122,156.6000061,161.8000031,515.5,7432.700195,663.7000122,1488.800049,1015.549988,1168.25,2480.649902,237.9499969,81970.54688,1478.800049,69,57.04999924,84.44999695,17414.80078,,178.8000031,117.25,3584.25,152.6000061,123.3499985,29436.44922,2432.550049,231.1000061,123.1500015,2133.149902,42.25,174.1875458,1416.949951,1024.800049,432.25,208.3500061,144.9499969,29.85000038,2205.350098,92.15000153,124.0999985,418.8500061,28867.19922,2028.25,6904.75,1366.800049,767.0499878,665.25,538.4500122,714.9000244,3660.949951,,335.25,156.3500061,120.75,1100.099976,3261.399902,1056.449951,1782.550049,2903.699951,457.5,619.5499878,1403.849976,209.0500031,6903.350098,39.20000076,804,251.25,1030.75,540.1500244,13.69999981,216.4499969
24-06-2021,47.83000183,1508.5,709.9000244,119.6999969,741.2999878,346.5,3203.25,219.8500061,80.44999695,118.1999969,3043.25,938.2000122,739.1500244,4226.899902,12333.25,6043.600098,2242.449951,80.84999847,77,1648.599976,171.1499939,813.2000122,735.5499878,528.75,64.65000153,395.2000122,14950,466.1000061,3689.100098,385.8500061,618,149.0500031,144.3500061,602.1500244,76.74500275,530.0499878,950.9000244,146.3999939,1693.599976,698.75,831.8499756,575.2000122,,13.94999981,4250.350098,290.25,5277.649902,2706.75,80.84999847,93.75,1155.550049,181.8999939,84.84999847,152.25,631.25,31.75,870.4000244,1498.900024,991.5499878,989.7000122,2487.399902,1506.25,2906.949951,,369.0499878,295.3999939,2490.149902,336.0499878,264.4500122,634.0499878,601.0499878,38.79999924,9.550000191,56.90000153,513.7999878,1690.150024,1000.650024,,1559.199951,111.4499969,203.25,386.3999939,679,3162.75,995.2000122,984.6500244,1737.900024,94.30000305,457.6499939,1504.050049,1139.699951,791.7999878,155.8999939,160.0500031,516.75,7527.450195,675.1500244,1513.849976,1027.449951,1138.050049,2532.699951,236.1000061,80975,1466.150024,68.44999695,55.20000076,83.94999695,17619.75,,175.6000061,118,3597.850098,156.3500061,122,29509.94922,2398.850098,227.8000031,122.5,2156.149902,41.54999924,173.3625488,1387.25,1034.400024,413.0499878,207.4499969,141.3500061,28.39999962,2153.5,87.55000305,125,417.2000122,28672.30078,2025.449951,6936.200195,1363.900024,759.9500122,664.7999878,535.0499878,705.9500122,3740.149902,,334.6499939,155.1000061,118.8499985,1113.150024,3373.600098,1080,1780.849976,2885.300049,447.4500122,614.6500244,1380.099976,209.1000061,6961.950195,38.34999847,813.4500122,250.9499969,1023.599976,549.0499878,13.60000038,214.75
25-06-2021,48.20000076,1519.449951,712.2000122,116.75,745.25,348.0499878,3439,221.25,78.94999695,123.4000015,3003.899902,950.3499756,761.3499756,4196.149902,12486.59961,6075.799805,2247.449951,83.5,77.65000153,1629.949951,175,806.0499878,741.4000244,535.0999756,65.19999695,396.9500122,15076.59961,470.0499878,3670.050049,382.6000061,624,153.3999939,145.6000061,598.7000122,77.29499817,531.9000244,957.0999756,148.75,1676.949951,698.8499756,857.9500122,564.4500122,,14.14999962,4248.75,293.8999939,5309.299805,2720.800049,80.84999847,94.44999695,1182.449951,182.75,85.75,153.1000061,646.4000244,31.70000076,870.5499878,1506.849976,999.3499756,995.6500244,2509.199951,1515.099976,2939.199951,,375.8999939,298,2448.649902,339.5499878,271.3999939,649,616.25,38.40000153,10.60000038,58.25,512.5499878,1728.199951,1012.900024,,1574.199951,111.4000015,205.0500031,395.6000061,689.5,3117.850098,992.25,993.9000244,1735,95.34999847,467.7000122,1523.849976,1152.349976,794.25,159.0500031,164.0500031,511.6499939,7649,664.2000122,1519.849976,1084.550049,1126.75,2552.850098,236.6499939,80514.20313,1484.949951,73.44999695,55,83.19999695,17506.69922,,177.75,116.0500031,3633.050049,156.75,120.9000015,29455.44922,2423.149902,228.25,123.5,2134.25,42.29999924,173.1375427,1387.050049,1037.699951,417.1499939,212.25,143.3500061,27,2104.449951,83.19999695,131.3500061,428.7999878,28729.09961,2015.25,7046.549805,1368.099976,759.0499878,672.25,542.9000244,715.9500122,3768.649902,,339.6499939,155.6999969,121.0999985,1165.25,3380.800049,1089.5,1753.849976,2886.25,452,622.3499756,1381.699951,208.5500031,6923,39.45000076,805.1500244,262.2000122,1029.949951,547.5,13.64999962,218.3500061
28-06-2021,47.5,1525.75,716.25,118.1999969,750.9000244,344.3500061,3454.149902,229.0500031,79.55000305,124.75,2982.949951,967.7999878,762.4000244,4183.450195,12377.90039,6037.049805,2258.199951,87.80000305,80.5,1625.599976,173.75,804.75,738.8499756,531.2000122,66.30000305,404.1499939,15152.2998,467.1499939,3667.25,385.9500122,642.5,156.9499969,144,598.4000244,77.06500244,523.6500244,963.0499878,147.1999969,1668.949951,701.4500122,871.9000244,567.0499878,,14.35000038,4314.399902,293.5499878,5404.25,2740.449951,80.65000153,94.09999847,1202.75,183.3999939,87.34999847,153.3500061,667.0499878,31.25,869.75,1520.599976,992.2999878,985.2999878,2494.949951,1508.349976,2943.649902,,382.2999878,297.25,2460.199951,339.2000122,268.1499939,650.2999878,619.5999756,38.34999847,10.44999981,56.95000076,533.5499878,1729.599976,1008.900024,,1571.800049,110.8499985,203.6000061,408.3500061,695.3499756,3117.899902,975.0999756,996.2000122,1733.050049,95.05000305,468.2000122,1514.449951,1164.25,793.5,158.6499939,164.1000061,509.5499878,7596.25,670.7999878,1511.199951,1079.599976,1151.199951,2551.5,235.3000031,80554.64844,1489.949951,80.05000305,54.40000153,86.55000305,17506.15039,,182.1000061,116.1500015,3593.949951,162.0500031,122.3499985,29588.34961,2417.050049,227.8500061,124.1500015,2155.199951,43.34999847,173.8875427,1374.349976,1037.550049,413.8999939,214.6999969,142.5500031,25.64999962,2086,87.34999847,133.1999969,426.75,28390.19922,2011.449951,7118.649902,1372.550049,773.25,676.2999878,538.3499756,721.9000244,3826.199951,,342.7999878,157.6999969,122.5500031,1184,3336.75,1105.099976,1728.050049,2936.050049,452.3999939,621.5499878,1429.75,209.3999939,6869.450195,39.34999847,809.0999756,267.75,1042.550049,547.4000244,13.64999962,219.1499939
29-06-2021,47.15999985,1523.550049,711,116.3000031,745.9000244,344.3999939,3591.149902,226.4499969,78.94999695,123.5500031,3001.5,967.2000122,751.9500122,4124.649902,12299.90039,6052.399902,2242.649902,87.09999847,78.65000153,1601,174.6499939,804.3499756,747.5499878,524.9500122,64.90000153,407.5499878,15025.59961,466.25,3657.149902,392.8999939,640.6500244,153.75,143.8500061,607.0999756,77.73500061,519.3499756,979.5999756,144.5,1669.550049,694.2999878,850.9500122,567.3499756,,13.94999981,4356.149902,287.2000122,5433.100098,2705.100098,80.55000305,94.94999695,1195.349976,182.8500061,86.5,152,655.2000122,30.70000076,877.7999878,1503.300049,978.7999878,983.5999756,2501.199951,1502.050049,2927.5,,374.25,292.5499878,2492.550049,340.1000061,264,640.0999756,614.7000122,38.25,10.10000038,55.84999847,549.9500122,1729.25,1018.150024,,1563.050049,108.1500015,203.3000031,398.9500122,685.9000244,3108.699951,975.5499878,979.9000244,1705.849976,93.69999695,473.25,1510.900024,1161.199951,781.5999756,157.6499939,162.75,537.7000122,7487.5,667.5499878,1507.900024,1079.5,1159.599976,2581.800049,236.5,80222.25,1468.75,77.15000153,52.79999924,85.59999847,17599.25,,181.5500031,117.5999985,3574.5,154.3500061,119.4000015,29640.84961,2414.399902,225.8500061,124.0500031,2161.75,43,177.0000458,1353.849976,1035.900024,411.2999878,211.8500061,143,25.25,2087.800049,91.69999695,130.3000031,421.5,28134.44922,1992.25,7081.899902,1357.849976,764.0999756,677.5999756,536.4000244,720.5999756,4002.949951,,341.5499878,157.8000031,122.8000031,1172.550049,3340.850098,1088.150024,1731.599976,2922.25,454.8500061,612.2999878,1449.25,207.8500061,6824.700195,39.20000076,805.4000244,266.5,1028.400024,542.5999756,13.55000019,216.0500031
30-06-2021,46.72000122,1507.550049,703.7000122,113.4499969,745.0499878,340.6499939,3619.850098,225,78.5,122.5999985,2992.699951,965.2000122,748.2999878,4133.850098,12109.0498,6015.850098,2239.199951,85.90000153,77.90000153,1596.75,178,805.0999756,761.9000244,525.6500244,65.55000305,404.4500122,15025.15039,468.1000061,3649.649902,399.6000061,645.2000122,151.8500061,143.1000061,615.2000122,76.98999786,513.25,971.9000244,146.6499939,1685.800049,698.3499756,899.5,568.75,,13.89999962,4408.25,281.1000061,5423.049805,2671.149902,79.59999847,94,1220.099976,182.3500061,87.09999847,149.6499939,652.5499878,31.79999924,870.25,1498.75,980.2000122,983.5,2475.25,1497.900024,2902.600098,,372.0499878,293.2000122,2471.300049,339.2999878,261.0499878,630.9000244,612.7000122,37.90000153,9.949999809,54.20000076,557.75,1716.949951,1016.349976,,1580.800049,107.9000015,202.6999969,397.4500122,683.9000244,3080.199951,960.9500122,979.9500122,1705.849976,92.90000153,470,1500.550049,1149.099976,777.7000122,157.1000061,168.75,530.7999878,7515.899902,661.6500244,1521.550049,1060.400024,1136.5,2600.5,242.1000061,80079.5,1481.650024,78.34999847,53.95000076,86.84999847,17633,,184.1000061,116.4000015,3651.5,157.1999969,117.6999969,29522,2398.25,225.8000031,128.8000031,2153.949951,42.29999924,174.3000488,1334.650024,1025.75,412.0499878,210.5,148.5500031,24,2110.649902,88,130.6000061,419.2000122,27504.59961,2021.050049,7275.700195,1342.650024,759.2999878,675.4500122,529.75,723.7999878,4304.299805,,339.6000061,155.1999969,122.0999985,1166.599976,3345.75,1095.449951,1732.5,2901.600098,460.1000061,620.5,1446.300049,206.3000031,6776,38.54999924,792.8499756,262.8500061,1022.450012,545.6500244,13.55000019,214.75
01-07-2021,47.24000168,1490.25,703.0999756,107.8000031,744.8499756,340.2999878,3678.449951,227.8500061,77.90000153,122.4499969,3021.600098,968.0499878,746.4500122,4204.549805,11816.4502,5967.149902,2274.899902,86.05000305,77.65000153,1596.849976,184.6499939,809,765.6500244,522.6500244,64.94999695,406.1499939,15187.59961,462.75,3595.800049,403.7000122,639.2000122,153.6000061,142.25,617.6500244,77.04499817,506.1499939,978.0999756,145.6499939,1708.199951,687,889.5999756,589.75,,13.69999981,4435.700195,280.25,5558.5,2675.300049,78.94999695,92.44999695,1200.849976,181.8999939,86,153,653.1500244,31.89999962,888.0499878,1500.300049,989,985.5,2459.399902,1486.75,2922.5,,379.3999939,296.2000122,2478,339.9500122,260.0499878,630.8499756,614.3499756,37.75,9.050000191,54.20000076,570.5999756,1742.599976,1007.700012,,1560.400024,107.5500031,203,394.7999878,680.5499878,3112.949951,985.1500244,988.3499756,1716.099976,92.69999695,470.25,1492.300049,1146.199951,779.4500122,155.8999939,167.25,534.9000244,7584.399902,663.9500122,1512.349976,1050.599976,1137.25,2581.050049,244.8000031,81018.29688,1470.349976,77.94999695,53.04999924,87.15000153,17646.19922,,184.4499969,117.3499985,3620.300049,162.6999969,118.8499985,29623.84961,2398.899902,223.3500061,121.9499969,2169.149902,42.34999847,173.1000366,1330.099976,1007.849976,409.75,209.8500061,145.5500031,22.79999924,2097.949951,83.59999847,126.9499969,420.3999939,27059.94922,2019.849976,7347.700195,1355.599976,762.4500122,684.1500244,525.1500244,723.0499878,4243.75,,344.25,155.8500061,121.3499985,1163.550049,3341.5,1085.150024,1740.300049,2924.199951,458.2999878,624.2999878,1437.449951,205.6999969,6707.25,38.70000076,791.5,262.8999939,1013,539.3499756,13.55000019,215.25
02-07-2021,47.70999908,1422.050049,710.4000244,109.4000015,746.5499878,339.25,3733.199951,227.4499969,80.69999695,122.4499969,3005,994.2000122,750.6500244,4175.350098,11750.4502,5997.75,2298.850098,85.19999695,77.05000305,1589.150024,180.6499939,806.9000244,771.9000244,525,65.84999847,408.0499878,15357.75,462.75,3545.300049,397.3999939,639.3499756,153.75,142.8999939,613.25,76.14499664,510.1000061,979.2000122,147.6499939,1689.550049,679.5999756,881.3499756,590.4500122,,13.5,4519.649902,283.8500061,5575.700195,2661,79.09999847,93.59999847,1202.949951,182.4499969,85.30000305,151.3000031,662.7000122,32.59999847,891.25,1489.75,985.5499878,984.6500244,2475.699951,1480.400024,2919.850098,,376.0499878,297.9500122,2487.300049,339.5,260,640.25,619.4000244,38.25,8.800000191,54,563.6500244,1719.949951,1009.650024,,1567.800049,108.4499969,202.3999939,388.1499939,671.2999878,3145.75,1000.400024,987.9000244,1715.150024,92.34999847,465.7999878,1485.650024,1160.5,782.5999756,157.3500061,173.1000061,519.8499756,7573.850098,662.4500122,1515.300049,1034.849976,1141.550049,2583.100098,245.3999939,81142.29688,1477.400024,79,54.04999924,90.09999847,17602,,182.9499969,117.5,3624.300049,169.1999969,118.4499969,29759.5,2404.75,223.3999939,121.0500031,2178.850098,42.09999847,170.9625397,1354.5,1009.450012,411.6000061,210.8999939,144.4499969,23.04999924,2129.050049,87.75,124.3499985,424.3999939,27014.90039,2019.800049,7496,1362.199951,781.7999878,681.25,528.4000244,767.7000122,4429.549805,,344.8999939,156,120.9499969,1136,3325.449951,1089.400024,1754.75,2950.350098,464.6499939,612,1446.599976,201.4499969,6719.899902,39.04999924,799.3499756,262.0499878,1013.900024,538.5999756,13.55000019,217.1000061
05-07-2021,,1394.349976,710.0499878,106.8000031,749.75,340.2999878,3718.100098,228.8000031,86.34999847,124.9000015,3014.800049,1002.599976,760.3499756,4201.5,11923.09961,6072.700195,2292.550049,86.34999847,76.94999695,1579.25,179.1999969,816.5499878,770.9000244,523.9500122,65.94999695,403.3999939,15716.34961,459.7000122,3523.550049,390.3500061,643.9500122,155.8000031,146.6000061,650.2000122,75.07499695,519,974.7000122,149.8999939,1685.949951,694.2000122,880.5999756,587.7000122,,14,4559.950195,293.7000122,5537.899902,2701.050049,80.55000305,93.90000153,1202.050049,185.3999939,87.25,152.1499939,662.0999756,32.59999847,925,1489.699951,1022.349976,979.75,2494.899902,1495.449951,2938.050049,,389.5499878,304.4500122,2499.050049,337.2999878,272.3999939,647.8499756,621.25,37.95000076,9.100000381,54.45000076,568.25,1755.949951,1020.549988,,1578.949951,108.8000031,203.6499939,394.1499939,672.75,3143.100098,1033.550049,974.1500244,1731.099976,93.34999847,471.5499878,1507.949951,1157.900024,791.75,160.3500061,176.6499939,530.5499878,7599.450195,660.8499756,1538.599976,1031.25,1155,2556.100098,242.9499969,80830.35156,1558.599976,81.44999695,54.45000076,90.75,17641.34961,,175.25,118.5999985,3597.199951,172.25,120.9499969,30221.40039,2408.699951,223.9499969,123.1500015,2267.149902,42.29999924,172.7250366,1358.75,1033.150024,418.6499939,213.8500061,145.8500061,21.89999962,2150.199951,85.80000305,125.5999985,432.6499939,26987.59961,2027.900024,7493.200195,1374.550049,804.7999878,680.2000122,525.9500122,773.4500122,4379.049805,,346.1000061,156.25,125.9000015,1156.849976,3321,1074.650024,1749.900024,2938.850098,468.8999939,611.3499756,1448.449951,200.3500061,6719.850098,38.90000153,807.5999756,272.4500122,1014.599976,536.3499756,13.44999981,218.8500061
06-07-2021,48.54000092,1414.800049,712.7000122,111.9000015,744.2000122,351.8500061,3706.25,229.9499969,89.25,122.1999969,3002.5,980.4000244,758.3499756,4195.399902,12090.7998,6202.399902,2303.25,85.5,76.5,1585.550049,181.0500031,814.0999756,767.3499756,526.0999756,64.44999695,388.8500061,15378.65039,458.0499878,3519,384.7999878,637.4500122,153.5,147.3999939,695.0499878,75.74500275,521.2000122,969.0999756,147.5,1682.599976,689.1500244,869.3499756,591.7999878,,14,4524.200195,290.8999939,5539.450195,2711.149902,79.19999695,94,1200.599976,182.9499969,86.90000153,150.3500061,648.4000244,31.70000076,964.25,1497.25,1021.400024,972.0499878,2496.399902,1534.699951,2919.25,,385.3500061,304.5499878,2472.5,335.3500061,262.25,650.2999878,627.0999756,37.70000076,8.800000191,53.59999847,562.7999878,1768.650024,1031.050049,,1562.199951,108.4000015,202.5,391,673.1500244,3132.75,1010.5,980.8499756,1755.349976,92.90000153,466.5499878,1505.5,1140.550049,781.9000244,161.1499939,176.4499969,526.2999878,7514.950195,656.8499756,1519.25,1040.150024,1153.150024,2541.800049,237.1499939,80449.20313,1535.199951,80.05000305,53.65000153,91.5,17470.09961,,169.4499969,117.6500015,3741.050049,174.1000061,121.5,30262.65039,2348.949951,224.25,121.5,2231.199951,41.84999847,171.6000366,1417.099976,1083.400024,423.25,213.3500061,144.5500031,20.85000038,2124.800049,81.75,123.0999985,429.75,27769.09961,2028.599976,7539.950195,1413.650024,789.8499756,673.25,527.2999878,759.9500122,4312.25,,316.8999939,147.9499969,123,1167.25,3262.300049,1049.550049,1762.800049,2931.899902,467.25,608.25,1429.900024,197.3500061,6933.049805,37.70000076,803.2999878,270.6000061,1012.599976,532.5999756,13.35000038,219.4499969
